VUIDNO,PCTCOD,PCTSPT,EDRDAT,DOB,GENDER,LSTNAM,FSTNAM,MIDNAM,BLKNUM,STRPRE,STRNAM,STRTYP,UNITYP,UNITNO,RSCITY,RZIPCD,SUSIND,G22VOTED,G24VOTED,P26VOTED
1069240846,364,C,20131210,20020211,F,Sanders,Laura,,300,,Lamar,RD,#,285,Leander,78641,,,Y,Y
1018161620,364,B,20240716,19950417,M,Watson,Nathan,R,2700,S,Anderson,LN,,,Round Rock,78664,,,Y,
1080804092,364,C,20220511,19841228,M,Young,Brian,E,9526,W,Escarpment,CT,,,Round Rock,78664,,,Y,
1062815570,365,C,20210517,19731023,M,Baker,William,R,2440,,Sycamore,ST,,,Leander,78641,,,Y,Y
1083027221,365,A,20211016,19861001,F,Campbell,Angela,Rose,2900,E,Live Oak,WAY,,,Cedar Park,78613,,,,Y
1056648361,365,,20090614,19561227,F,Gomez,Linda,Ann,6121,W,Brodie,ST,#,244,Del Valle,78617,,Y,Y,Y
1068352918,365,B,20101127,19891021,F,Hall,Patricia,R,2575,S,Lakeview,WAY,,,Pflugerville,78660,,Y,,Y
1043222814,365,,20240104,19861024,M,Harris,Matthew,M,100,E,Burnet,RD,,,Austin,78751,,,Y,Y
1074171399,365,B,20241218,19990609,M,Sanders,Michael,Lee,2222,,Lakeview,CIR,#,350,Del Valle,78617,,Y,,
1050272402,366,B,20190306,19900216,F,Garcia,Sandra,Marie,1119,,Lakeview,ST,,,Round Rock,78681,,,,
1027388995,366,B,20180722,19450213,M,Kelly,Joseph,Marie,1121,E,Brodie,BLVD,,,Del Valle,78617,,Y,,
1096249948,366,A,20130312,19540228,F,Robinson,Sofia,M,4948,,Cedar,WAY,,,Del Valle,78617,,Y,Y,Y
1058529306,367,B,20130928,20060211,M,Gomez,Paul,,9133,N,Riverside,TRL,,,Round Rock,78664,,Y,Y,Y
1029715061,367,A,20130527,20010106,M,White,John,L,1296,N,Riverside,CT,,,Austin,78753,,,Y,
1006189047,368,,20221103,19590713,M,Chen,Thomas,L,5242,S,Parmer,CT,,,Cedar Park,78613,,,Y,Y
1085302941,368,A,20200713,19970626,F,Rivera,Emily,,9566,E,Live Oak,AVE,STE,16,Round Rock,78664,,Y,,Y
1014184636,368,,20240612,19991007,M,Wood,David,L,5300,,Balcones,CT,,,Cedar Park,78613,,,Y,Y
1086869188,369,B,20081022,19760813,M,Anderson,David,M,981,N,Menchaca,DR,#,348,Cedar Park,78613,,Y,,Y
1080795230,369,,20080923,19371101,M,Clark,Michael,Lee,5200,S,Braker,ST,,,Round Rock,78665,,,Y,
1099636201,369,A,20150317,19580807,M,Jackson,Carlos,Lee,3655,N,Elm,CT,,,Round Rock,78664,,,,Y
1063186828,369,,20141224,20051113,M,Jones,Nathan,A,7432,E,Meadow,CIR,,,Pflugerville,78660,,Y,Y,
1033315133,369,A,20211019,19520309,M,Martinez,Richard,,7200,,Parmer,TRL,APT,253,Austin,78741,,,Y,
1098522279,369,A,20121209,19491126,M,Peterson,Juan,Lee,1796,E,Anderson,CIR,#,384,Round Rock,78681,,,,
1016914861,369,A,20090608,20021107,F,Ross,Olivia,,4600,N,Riverside,DR,,,Leander,78641,,Y,Y,Y
1062990899,370,B,20191116,19520628,M,Chen,Thomas,Marie,7800,E,Anderson,WAY,,,Pflugerville,78660,,,,
1068252245,370,C,20240216,19960416,F,Cooper,Maria,M,8287,N,Hillside,ST,,,Austin,78703,,,Y,Y
1032879136,370,A,20091115,19631123,F,Gomez,Olivia,Lee,5300,,Pecan,WAY,,,Austin,78702,S,Y,,
1058720591,370,C,20190911,19700420,F,Ross,Sandra,Ann,4300,W,Burnet,ST,,,Del Valle,78617,,Y,Y,
1080959573,370,B,20161123,19830106,F,Ward,Jessica,,3400,,Sycamore,PL,,,Del Valle,78617,,,Y,Y
1010807804,370,B,20100203,19990925,M,Watson,Luis,Lee,3887,S,Meadow,LN,,,Round Rock,78665,,Y,Y,
1022870063,370,,20120216,19660905,M,Wilson,Paul,R,6800,E,Pecan,BLVD,#,74,Leander,78641,,,Y,Y
1001463639,371,,20150915,20060501,F,Bennett,Barbara,J,2230,S,Riverside,LN,,,Round Rock,78665,,Y,Y,
1010596108,371,,20091207,19640222,F,Bennett,Melissa,R,3200,,Pecan,CIR,,,Austin,78745,,,Y,Y
1082950353,371,A,20121118,19611107,F,Brown,Ashley,M,7700,,Far West,TRL,,,Austin,78701,,Y,,
1072259235,371,A,20110303,19881201,F,Green,Melissa,,2367,,Menchaca,WAY,,,Del Valle,78617,,,,Y
1037649544,371,C,20180723,19670503,F,Lee,Stephanie,Lee,1698,S,Congress,CIR,,,Round Rock,78664,,Y,,Y
1054607454,371,,20181022,19890426,F,Young,Grace,,7300,W,Far West,BLVD,,,Round Rock,78681,,Y,,
1032705123,372,C,20211210,19980510,F,Cruz,Laura,Ann,4500,N,Burnet,RD,,,Austin,78745,,Y,,
1020853588,372,C,20110125,19441028,M,Mitchell,Steven,,287,,Braker,DR,,,Leander,78641,,,Y,Y
1098976699,372,B,20231222,20070712,F,Roberts,Lisa,Ann,9100,,Elm,RD,,,Round Rock,78681,,Y,Y,Y
1091547139,372,B,20130704,19900406,F,Walker,Margaret,J,6200,W,Elm,WAY,,,Cedar Park,78613,,Y,Y,
1049648798,372,,20170806,19831203,F,Wood,Mary,R,6800,W,Cedar,TRL,,,Pflugerville,78660,,Y,Y,Y
1090926884,373,A,20120822,19410507,F,Clark,Grace,Lee,9100,N,Brodie,DR,,,Round Rock,78665,,,Y,
1019099712,373,C,20250626,19460208,M,Gonzalez,Paul,R,4700,E,Cedar,CT,,,Round Rock,78664,,Y,Y,Y
1071737693,373,C,20240126,19961215,M,Ross,Andrew,Ann,7200,,Parmer,CIR,,,Leander,78641,,,,Y
1003083709,374,,20100311,19511226,M,Flores,Juan,Ann,5000,N,Menchaca,RD,STE,211,Austin,78753,,,Y,Y
1008394923,374,B,20241203,19350308,M,Mitchell,William,Marie,2100,,Menchaca,BLVD,APT,335,Pflugerville,78660,,,Y,Y
1096237344,374,B,20250323,19980215,M,Reyes,Carlos,Marie,1460,N,Lakeview,CIR,APT,215,Austin,78704,,,Y,Y
1096362269,375,,20090826,19760212,M,Hernandez,Steven,Lee,8299,S,Oak,DR,UNIT,291,Austin,78748,,Y,,Y
1007786989,375,A,20160620,19540610,F,Sanchez,Olivia,A,9390,,Burnet,RD,,,Round Rock,78681,,Y,Y,Y
1048853670,376,C,20141012,19940127,M,Moore,David,M,6600,S,Lamar,CT,,,Round Rock,78665,,,,
1045299336,376,A,20200917,19780908,F,Price,Nancy,Lee,900,N,Creekside,LN,,,Pflugerville,78660,,,Y,
1041385990,377,A,20161219,19730210,M,Baker,Steven,Lee,8300,N,Pecan,RD,,,Round Rock,78681,,Y,Y,Y
1017003910,377,A,20220418,19841028,F,Cooper,Elizabeth,,8500,,Congress,PL,,,Cedar Park,78613,,,Y,Y
1050261727,377,B,20220926,19620724,F,Martinez,Rebecca,M,9800,S,Oak,ST,,,Austin,78703,,Y,,Y
1074160448,377,A,20231106,20051104,M,Torres,Brian,J,9000,E,Escarpment,WAY,,,Austin,78758,,Y,,
1013045958,378,B,20230223,19390319,M,Bennett,Brian,Rose,9698,W,Braker,PL,,,Austin,78748,,,Y,
1025253901,378,B,20160902,19470417,F,Garcia,Linda,Lee,3780,E,Escarpment,ST,,,Cedar Park,78613,,,Y,
1056951836,378,C,20161021,19420726,F,Gonzalez,Sofia,Marie,2899,N,Oak,PL,#,270,Pflugerville,78660,,Y,Y,Y
1035833582,378,B,20200604,19661022,F,Hill,Ana,E,8000,,Parmer,PL,,,Pflugerville,78660,,,,Y
1073690557,378,B,20240115,19950502,F,Martinez,Ana,Ann,294,,Sycamore,DR,,,Leander,78641,,Y,,Y
1034082283,378,A,20110518,19460318,F,Smith,Lisa,M,2562,S,Maple,ST,STE,105,Cedar Park,78613,,Y,,
1089641598,379,A,20121005,19360525,M,Barnes,Joseph,R,9000,N,Anderson,ST,,,Round Rock,78664,,,Y,
1034377055,379,B,20121102,19420406,F,Bennett,Isabella,Ann,8800,,Cedar,TRL,,,Austin,78758,,Y,Y,Y
1015341238,379,A,20120816,19910301,M,Cruz,David,E,7000,,Meadow,PL,,,Cedar Park,78613,,Y,Y,
1070192575,379,A,20120102,19510613,M,Patel,Aaron,R,6855,S,Balcones,CIR,,,Cedar Park,78613,,Y,Y,
1092814672,379,C,20170115,19870215,M,Walker,John,,3100,W,Guadalupe,PL,UNIT,335,Austin,78745,,Y,Y,Y
1078330441,380,B,20080201,19530527,M,Bailey,Eric,Rose,9900,,Braker,PL,,,Del Valle,78617,,,Y,Y
1023647762,380,B,20090924,19811223,M,Green,Charles,M,1791,,Riverside,WAY,STE,3,Pflugerville,78660,,Y,,Y
1008899244,380,,20190902,19640801,F,White,Jennifer,,5000,E,Slaughter,DR,,,Cedar Park,78613,,Y,Y,
1015628359,380,C,20240508,19480917,F,Williams,Amy,Ann,7400,S,Congress,TRL,,,Austin,78703,,,,Y
1093106776,381,B,20240111,19850422,F,Adams,Linda,R,7000,W,Elm,RD,STE,197,Round Rock,78665,,,Y,
1026890304,381,C,20160401,19550214,F,Hernandez,Linda,Lee,1800,,Menchaca,RD,,,Austin,78759,,Y,,Y
1057561214,381,C,20221021,20030209,M,Robinson,Nathan,R,400,,Slaughter,WAY,,,Pflugerville,78660,,,Y,Y
1073671753,381,,20210721,19640128,M,Taylor,William,,5842,S,Meadow,BLVD,,,Pflugerville,78660,,,,
1097488143,381,A,20150210,19460908,F,Ward,Mary,L,9800,,Escarpment,PL,UNIT,43,Del Valle,78617,,,Y,
1044388887,382,B,20150601,19591001,M,Harris,David,Lee,2206,,Creekside,TRL,,,Austin,78702,,,Y,
1031874717,382,A,20150903,19871217,M,Moore,Robert,,9400,W,Brodie,CT,,,Austin,78703,,Y,,Y
1098668330,382,,20160409,19920107,F,Murphy,Lisa,Rose,9700,,Live Oak,LN,,,Austin,78702,,,,
1017957112,382,B,20120806,19770826,F,Ramirez,Sandra,Ann,3338,E,Oak,AVE,,,Round Rock,78681,,Y,Y,Y
1063308497,382,B,20130710,19991123,F,Ross,Nancy,,6442,,Riverside,PL,APT,84,Leander,78641,,Y,,Y
1083035437,382,A,20100220,19780805,M,Wood,Thomas,Marie,2736,W,Burnet,CIR,,,Round Rock,78664,,,,
1044692816,383,B,20110618,19910815,F,Adams,Ana,Lee,5363,E,Escarpment,WAY,,,Pflugerville,78660,,Y,Y,Y
1083325688,383,B,20150319,19861019,M,Perez,Eric,Rose,8600,,Live Oak,LN,,,Austin,78741,,Y,Y,Y
1012249913,383,C,20170708,19791120,F,Walker,Sofia,,4784,N,Duval,TRL,,,Del Valle,78617,,Y,,Y
1099710996,383,C,20191128,20030224,M,Ward,Richard,L,3800,S,Escarpment,BLVD,,,Leander,78641,,Y,Y,
1057827535,384,A,20240918,19890306,F,Adams,Maria,Marie,6600,,Escarpment,WAY,,,Round Rock,78665,,Y,,
1058265241,384,A,20141223,19720509,M,Lewis,Jose,Ann,2800,N,Hillside,ST,STE,229,Austin,78751,,Y,Y,Y
1089486154,384,B,20091112,19510517,M,Wilson,Miguel,Rose,6085,W,Congress,PL,,,Pflugerville,78660,,Y,Y,Y
1067937243,384,A,20230107,19601003,M,Wood,Joseph,Lee,5191,W,Parmer,CT,,,Cedar Park,78613,,,,Y
1098543213,385,B,20140324,19960903,F,Gonzalez,Barbara,,4300,E,Far West,BLVD,,,Round Rock,78664,,,Y,Y
1079036246,385,,20191112,19531124,F,Martin,Stephanie,Ann,4586,,Anderson,WAY,,,Round Rock,78664,,,Y,Y
1016617216,385,B,20240204,19420811,M,Nelson,Jacob,Marie,9714,W,Pecan,AVE,,,Cedar Park,78613,,Y,Y,Y
1096391333,385,B,20240918,19940821,M,Patel,Matthew,Ann,1246,,Hillside,LN,STE,65,Cedar Park,78613,,Y,,
1054343710,385,,20210221,19350525,F,Patel,Patricia,E,500,S,Sycamore,CIR,UNIT,276,Leander,78641,,Y,,Y
1027568912,385,A,20190925,19830414,F,Torres,Amy,,9814,,Cedar,WAY,,,Round Rock,78664,,,Y,
1000765395,385,A,20211020,19800216,F,Young,Stephanie,,2799,N,Escarpment,RD,,,Pflugerville,78660,,,,Y
1053677865,386,A,20160814,19361215,F,Cruz,Melissa,R,7800,,Riverside,CIR,,,Round Rock,78664,,Y,Y,Y
1027917299,386,C,20180327,19811205,M,Mitchell,William,,8600,,Duval,PL,#,2,Cedar Park,78613,,Y,Y,Y
1062604307,386,,20180422,19560401,F,Rivera,Mary,,4700,,Braker,RD,,,Del Valle,78617,S,,,
1056045851,386,B,20210915,19540820,M,Robinson,Joshua,M,3639,,Slaughter,LN,,,Round Rock,78681,,Y,,Y
1023206315,386,A,20160113,19890524,M,Thomas,Nathan,A,5300,,Balcones,ST,,,Leander,78641,,Y,,
1004390230,387,C,20120803,19450808,F,Chen,Mary,E,6400,,Riverside,BLVD,UNIT,307,Del Valle,78617,,,Y,Y
1077397852,387,,20220212,19800406,F,Clark,Mary,J,8474,E,Oak,DR,,,Leander,78641,,Y,Y,Y
1093792385,387,,20180514,19471118,F,Moore,Jessica,R,2000,N,Riverside,WAY,,,Cedar Park,78613,,Y,,
1063752395,389,,20211001,19940625,M,Carter,Matthew,Rose,800,S,Anderson,LN,,,Leander,78641,S,Y,,Y
1002589135,389,A,20151023,19560620,M,Robinson,Charles,Lee,2000,N,Slaughter,WAY,,,Leander,78641,,,Y,Y
1021667739,389,C,20130511,19390702,F,Robinson,Maria,Lee,3700,S,Anderson,LN,APT,243,Leander,78641,,Y,Y,Y
1090559406,390,B,20240411,20020311,F,Scott,Emily,L,4589,S,Menchaca,LN,,,Leander,78641,,,,Y
1094116459,391,,20221019,19350928,F,Baker,Jessica,Marie,3200,,Guadalupe,ST,,,Leander,78641,,Y,Y,
1025071747,391,,20170816,19440810,M,Gomez,William,E,8989,N,Pecan,DR,,,Cedar Park,78613,,,Y,
1062182144,391,,20241020,19750705,M,Johnson,Richard,Ann,7600,N,Menchaca,TRL,STE,345,Pflugerville,78660,,,Y,Y
1032029975,391,C,20140711,19800826,M,Kelly,Nathan,,6300,,Lakeview,CIR,,,Cedar Park,78613,,,Y,
1070243637,391,C,20151017,19701223,F,Lopez,Elizabeth,Ann,5323,E,Riverside,WAY,,,Austin,78751,,Y,Y,Y
1085061001,391,A,20181119,20030608,F,Ward,Lisa,J,9979,,Slaughter,WAY,,,Del Valle,78617,,Y,Y,Y
1075533683,391,B,20080716,19961125,M,Young,William,Ann,1808,,Oak,ST,#,44,Austin,78751,,,Y,Y
1072994960,392,B,20171028,19930122,F,Hill,Melissa,Rose,4900,S,Duval,LN,,,Pflugerville,78660,,Y,,Y
1023986228,392,,20200123,20041003,F,Taylor,Michelle,,600,,Menchaca,CIR,,,Leander,78641,,Y,,
1055987058,392,,20250222,20040924,F,Watson,Angela,L,2200,S,Balcones,CT,,,Del Valle,78617,,Y,Y,Y
1007671448,393,A,20100214,19960527,M,Flores,John,Lee,9466,,Hillside,LN,UNIT,249,Austin,78701,,Y,Y,Y
1065658880,393,,20101022,19891107,M,Johnson,Miguel,,817,,Oak,BLVD,,,Leander,78641,,Y,,Y
1064597762,393,B,20131217,20070416,M,Price,Jose,Rose,8400,,Magnolia,AVE,,,Pflugerville,78660,,,Y,Y
1014537202,393,,20250507,19461202,M,Smith,Christopher,E,8208,E,Sycamore,AVE,,,Del Valle,78617,,Y,,
1018027227,394,A,20190312,19860819,M,Bailey,Christopher,A,5385,S,Far West,CT,,,Pflugerville,78660,,Y,Y,Y
1041820270,394,B,20100502,19760615,M,Coleman,Christopher,J,8700,S,Anderson,CIR,,,Leander,78641,,,Y,Y
1098024933,394,A,20110927,20011228,F,Gray,Amanda,Marie,2291,,Riverside,AVE,,,Cedar Park,78613,,,Y,
1078238298,394,C,20131226,20060514,M,Wilson,Mark,J,820,,Menchaca,PL,,,Austin,78748,,Y,Y,
1019665043,395,A,20231205,19730710,M,Campbell,Charles,J,2700,W,Oak,CIR,STE,256,Leander,78641,,Y,Y,
1067838611,395,B,20161005,19651122,F,Richardson,Jessica,,2796,,Live Oak,PL,,,Pflugerville,78660,,Y,Y,Y
1082707890,395,C,20210109,19971218,F,Thomas,Barbara,Ann,8600,S,Lamar,ST,,,Austin,78745,,,,
1036409242,395,A,20250319,19700222,M,Torres,Matthew,Ann,3100,,Anderson,WAY,,,Pflugerville,78660,,,,
1085999276,396,B,20160519,19411122,F,Cruz,Karen,,6591,E,Creekside,TRL,,,Leander,78641,S,,Y,
1076404167,396,,20130905,19510709,F,Kelly,Patricia,,6759,W,Balcones,PL,,,Pflugerville,78660,,Y,Y,
1065680420,396,,20250923,19710813,M,Price,Eric,E,1968,S,Duval,LN,,,Cedar Park,78613,,,Y,
1039108970,396,A,20241213,19530904,M,Price,Mark,L,600,W,Parmer,TRL,,,Round Rock,78665,,,,Y
1093683671,397,C,20251227,19720802,M,Anderson,John,Rose,3500,,Lamar,TRL,,,Austin,78702,,Y,Y,
1078949736,397,B,20150106,19480213,F,Bailey,Margaret,,6565,,Cedar,CIR,,,Round Rock,78664,,Y,,Y
1015843729,397,C,20100423,19830227,F,Barnes,Emily,,1234,W,Lamar,DR,,,Cedar Park,78613,,Y,,
1003692305,397,B,20210123,20040314,F,Brooks,Ana,E,6900,N,Guadalupe,BLVD,,,Leander,78641,,,Y,Y
1081493737,397,A,20081225,19621125,F,Gomez,Jennifer,M,5900,,Braker,TRL,,,Cedar Park,78613,,Y,,Y
1083688997,397,B,20240221,19591102,F,Gray,Jessica,Rose,4224,,Far West,RD,,,Austin,78741,,Y,Y,
1078553306,397,C,20121212,19890114,F,Kelly,Isabella,A,5484,S,Parmer,AVE,,,Cedar Park,78613,,Y,,Y
1061478071,397,A,20110312,19590604,M,Perez,Carlos,Lee,5156,,Oak,TRL,,,Leander,78641,,Y,Y,Y
1079042157,397,C,20221002,19431212,M,Ross,Joshua,,9030,,Braker,LN,,,Pflugerville,78660,,Y,,Y
1019018597,397,A,20191107,20020102,M,Scott,Nathan,M,6258,W,Riverside,WAY,,,Pflugerville,78660,,Y,Y,Y
1058144060,398,B,20110310,19480624,F,Garcia,Linda,,1600,,Cedar,AVE,UNIT,317,Del Valle,78617,,,Y,Y
1036170825,398,,20151116,19530703,F,Gomez,Elizabeth,,3477,N,Escarpment,CT,,,Round Rock,78681,,Y,Y,Y
1013248956,398,,20140621,19350325,F,Nelson,Patricia,M,8283,W,Elm,CIR,,,Leander,78641,,,Y,Y
1093001712,398,,20110320,19930415,M,Ramos,Christopher,E,2990,,Parmer,ST,,,Cedar Park,78613,,,Y,Y
1023303831,399,A,20240522,19830504,F,Howard,Margaret,L,5200,,Cedar,CT,#,17,Cedar Park,78613,,Y,,Y
1081284133,399,,20181225,20040124,M,Kelly,Daniel,L,9814,E,Sycamore,TRL,,,Round Rock,78664,,,,
1026376978,399,,20210404,19801201,F,Rivera,Nancy,,1654,,Lamar,BLVD,#,263,Austin,78751,,Y,,
1094027812,399,A,20160814,20020504,M,Taylor,David,Rose,1857,W,Sycamore,DR,,,Del Valle,78617,,,,
1094853564,400,,20110308,19861119,M,Kelly,Juan,Lee,3600,E,Pecan,PL,,,Cedar Park,78613,,Y,Y,
1000179433,400,,20100912,19460827,F,Price,Patricia,Lee,1700,S,Riverside,PL,,,Cedar Park,78613,,,,
1035516847,400,A,20200325,19450721,F,Scott,Amy,,300,,Riverside,PL,UNIT,294,Pflugerville,78660,,Y,,
1032754099,400,C,20231015,19591113,M,Walker,Richard,M,100,,Cedar,TRL,,,Austin,78705,,,,Y
1075441980,400,B,20120128,19880413,F,Wood,Laura,Rose,9819,,Hillside,CT,,,Cedar Park,78613,S,,Y,
1028408189,401,A,20210520,19670418,F,Baker,Karen,L,4210,,Live Oak,CIR,,,Leander,78641,,Y,,
1086470701,401,,20140326,20010528,M,Cooper,Nathan,,2100,,Slaughter,PL,,,Pflugerville,78660,,,Y,
1067634226,401,,20231020,19970112,F,Cox,Laura,,700,,Sycamore,BLVD,,,Leander,78641,,,Y,Y
1036406093,401,,20140425,19410411,M,Price,Brian,A,8300,,Braker,ST,APT,215,Austin,78723,,,Y,
1052154493,401,B,20160513,19801226,F,Williams,Melissa,J,4400,S,Lakeview,ST,,,Pflugerville,78660,,Y,,Y
1038309036,402,A,20100104,20040924,M,Chen,Jose,Lee,9894,W,Lakeview,PL,APT,236,Round Rock,78664,,Y,Y,
1083299243,402,A,20090327,19991025,M,Hill,David,E,890,,Duval,CT,,,Leander,78641,,,,Y
1048637569,402,B,20231020,19751025,M,Howard,Andrew,Rose,3838,W,Lamar,CT,,,Pflugerville,78660,,,Y,
1020949249,402,C,20190424,19911014,M,Howard,Christopher,,4900,W,Burnet,WAY,,,Leander,78641,,Y,,Y
1087728821,403,A,20090514,19680711,F,Clark,Elizabeth,Marie,8747,,Elm,PL,STE,147,Cedar Park,78613,,,,Y
1024256469,403,B,20150911,19880608,M,Davis,Jacob,Rose,5690,,Parmer,WAY,,,Cedar Park,78613,,,Y,
1016899508,404,C,20231216,19911021,F,Flores,Amanda,,9392,,Parmer,CIR,UNIT,354,Austin,78758,,,,Y
1048752224,404,,20170302,19500827,F,Johnson,Ana,Ann,3000,,Balcones,TRL,,,Leander,78641,,,,
1089106949,405,B,20160906,19871207,M,Cruz,Miguel,,5521,,Riverside,TRL,,,Del Valle,78617,,Y,,Y
1015895762,405,B,20220209,19381016,M,Moore,Kevin,J,926,,Menchaca,TRL,STE,251,Cedar Park,78613,,,,Y
1046565537,405,A,20090624,19590507,F,Moore,Susan,Lee,4935,S,Lakeview,AVE,,,Pflugerville,78660,,Y,,
1012923470,406,C,20171107,19961212,M,Cox,Thomas,Lee,300,,Lamar,AVE,,,Austin,78723,,,,Y
1004245187,406,A,20080410,19710921,F,Hernandez,Angela,Rose,9000,,Burnet,PL,,,Cedar Park,78613,S,,,Y
1005630294,406,C,20080920,20000827,M,Mitchell,Jose,Ann,5380,,Lamar,RD,STE,82,Leander,78641,,Y,,Y
1053043542,406,A,20200922,19950410,F,Torres,Sofia,R,4829,,Guadalupe,CT,,,Leander,78641,,Y,Y,
1055232622,406,B,20230708,19980922,F,Ward,Patricia,R,9225,,Cedar,ST,,,Pflugerville,78660,,Y,Y,Y
1057575598,407,,20101119,19540118,M,Bennett,Aaron,,4100,,Maple,TRL,,,Leander,78641,,Y,Y,
1033077335,407,A,20220421,19561010,F,Lewis,Olivia,Ann,8200,,Lakeview,WAY,UNIT,275,Del Valle,78617,,Y,,
1085838336,407,,20140922,19881024,F,Price,Stephanie,A,8468,E,Hillside,CT,#,33,Cedar Park,78613,,Y,,Y
1091272973,407,,20140723,19380424,F,Smith,Linda,Rose,8500,,Hillside,TRL,,,Del Valle,78617,,,,
1002555436,407,C,20230607,19920921,M,Thompson,Juan,Marie,4892,S,Sycamore,DR,,,Cedar Park,78613,,,,Y
1061814777,408,C,20221204,19391016,F,Brooks,Patricia,Rose,5372,N,Escarpment,TRL,,,Round Rock,78664,,,,Y
1037191995,408,B,20110919,20000612,M,Carter,Michael,M,6179,S,Balcones,BLVD,APT,346,Pflugerville,78660,,,Y,
1091024297,408,,20200402,19941107,F,Watson,Michelle,A,6330,W,Hillside,CIR,UNIT,107,Austin,78748,,,Y,Y
1006546474,409,,20100215,19761005,F,Baker,Patricia,Lee,4300,,Maple,BLVD,,,Leander,78641,,Y,Y,Y
1098498190,409,B,20210502,19590825,M,Flores,Brian,,9800,W,Anderson,BLVD,,,Leander,78641,,Y,Y,
1084322141,409,A,20160101,19920205,M,Flores,James,E,3734,,Magnolia,ST,,,Del Valle,78617,,Y,Y,Y
1051083686,410,B,20080510,19970916,F,Adams,Sarah,,300,W,Hillside,CIR,,,Round Rock,78664,,,,Y
1069659819,410,B,20250726,19791104,F,Clark,Patricia,A,8321,N,Lakeview,RD,,,Del Valle,78617,,Y,Y,Y
1020973313,410,,20130523,19810502,F,Gray,Karen,Ann,3700,E,Meadow,DR,,,Cedar Park,78613,,Y,Y,Y
1011131064,410,,20220802,19851027,F,Mitchell,Isabella,A,7300,,Lamar,PL,,,Leander,78641,,,Y,Y
1025560528,410,A,20150320,19590304,M,Richardson,James,Rose,9500,W,Escarpment,LN,,,Leander,78641,,Y,Y,Y
1077497170,410,B,20150812,19350722,M,Thomas,Robert,R,5345,,Oak,RD,,,Del Valle,78617,,,,Y
1062017178,411,C,20240219,19480127,M,Brown,Anthony,E,4400,N,Elm,CIR,UNIT,226,Round Rock,78664,,Y,Y,
1033398114,411,C,20210626,19600214,M,Carter,Mark,,8500,,Hillside,AVE,,,Leander,78641,,Y,,
1034064223,411,C,20191102,20000217,F,Garcia,Emily,L,2900,N,Escarpment,DR,,,Del Valle,78617,,,Y,Y
1049848453,411,,20140205,20031115,M,Jones,Robert,,900,,Creekside,AVE,,,Leander,78641,,,Y,Y
1028829975,411,C,20240523,19790503,M,Reyes,Eric,,5700,W,Meadow,ST,,,Pflugerville,78660,,,,
1044794864,411,C,20250419,19680322,F,Taylor,Emily,Marie,9013,,Lakeview,DR,#,86,Austin,78701,,Y,,
1050862956,412,B,20110819,20031128,F,Brown,Nancy,Lee,2060,W,Balcones,CIR,,,Pflugerville,78660,,Y,Y,
1026824870,412,C,20161224,19461004,M,Flores,Juan,,6100,,Meadow,CT,,,Austin,78745,,Y,Y,
1086365660,412,B,20081105,19401202,F,Ward,Susan,Lee,3900,N,Pecan,AVE,,,Pflugerville,78660,,Y,Y,
1014842934,412,C,20230508,19590722,F,Watson,Stephanie,L,3600,S,Sycamore,CIR,STE,162,Cedar Park,78613,,,Y,
1092051832,412,,20171219,19970207,M,Wood,Miguel,M,8313,,Elm,LN,UNIT,199,Pflugerville,78660,,,Y,Y
1038199292,413,,20211123,19981220,F,White,Karen,Marie,2600,,Lamar,BLVD,STE,21,Cedar Park,78613,,,Y,Y
1025824989,414,C,20130114,19751204,F,Martinez,Lisa,Marie,5394,W,Cedar,WAY,,,Austin,78704,,Y,Y,
1053716863,414,B,20091212,20051026,M,Murphy,Paul,L,100,,Meadow,LN,#,242,Leander,78641,,Y,,Y
1058316134,414,,20220116,19500114,F,Perez,Lisa,M,9500,,Guadalupe,CIR,,,Del Valle,78617,,Y,,Y
1019853381,415,A,20111010,19711120,F,Barnes,Amanda,Lee,7400,,Lamar,RD,,,Cedar Park,78613,,Y,Y,Y
1030619514,415,,20190114,19420618,F,Barnes,Melissa,,1300,S,Duval,BLVD,STE,244,Austin,78705,S,,Y,Y
1077593714,415,A,20150124,19600301,M,Green,Charles,J,4900,W,Elm,CIR,,,Leander,78641,,,Y,Y
1052020973,415,A,20110516,19440117,M,Mitchell,Eric,L,3800,,Oak,AVE,,,Pflugerville,78660,,,,Y
1039001080,415,C,20170314,19451212,M,Mitchell,Jacob,E,8700,,Riverside,LN,APT,248,Pflugerville,78660,,,Y,
1013670687,416,,20250925,19700701,F,Bailey,Sarah,R,2699,W,Balcones,CIR,,,Leander,78641,,,Y,
1029393325,416,C,20231116,19920323,F,Henderson,Stephanie,J,9130,E,Lamar,PL,,,Del Valle,78617,,Y,Y,Y
1086341236,417,A,20090517,19841101,M,Rivera,Jose,R,5142,,Maple,DR,,,Round Rock,78664,,Y,,
1097167240,418,B,20230919,20050707,F,Flores,Susan,R,3138,,Lamar,ST,,,Del Valle,78617,,,,Y
1018585043,418,B,20081207,19420619,M,Sanders,Aaron,,4400,,Slaughter,CIR,STE,345,Austin,78723,,,Y,
1010899643,419,B,20230519,19400405,M,Martin,Brian,E,2100,E,Riverside,BLVD,APT,190,Del Valle,78617,,,Y,Y
1049275073,419,,20230224,19440709,M,Murphy,Michael,R,3500,,Elm,DR,,,Leander,78641,,Y,Y,Y
