VUIDNO,PCTCOD,PCTSPT,EDRDAT,GENDER,LSTNAM,FSTNAM,MIDNAM,BLKNUM,STRPRE,STRNAM,STRTYP,UNITYP,UNITNO,RSCITY,RZIPCD,SUSIND,G20VOTED,P22VOTED,G22VOTED,P24VOTED,P24PARTY,G24VOTED,P26VOTED,P26PARTY
1008300127,343,D,20120721,M,Diaz,Henry,,600,,Palmer,PKWY,,,Buda,78610,,,,Y,Y,Lib,,,
1063081723,343,D,20210414,M,Jenkins,Miguel,,1899,E,Far West,RD,,,Pflugerville,78660,,,Y,,,,,,
1065857425,343,D,20141002,M,Kim,Christopher,R,8800,E,Ben White,AVE,,,Del Valle,78617,,,,Y,Y,Lib,Y,Y,Lib
1076168301,343,A,20161202,F,Kim,Emily,A,6947,,Bee Cave,DR,APT,462,Pflugerville,78660,,Y,,Y,,,,,
1082100509,343,,20250221,M,Long,Jose,Ann,2952,,Gattis School,TRL,,,Pflugerville,78660,,Y,,Y,,,Y,Y,Dem
1057741294,343,A,20180801,F,Ramirez,Laura,M,6240,,Metric,BLVD,,,Cedar Park,78613,,Y,,,,,Y,,
1081844503,343,A,20140319,M,Ramirez,Michael,Ray,979,E,Creekside,CT,,,Manor,78653,,,,Y,,,Y,Y,Lib
1079697713,343,D,20230520,M,Sanchez,John,L,7973,N,Cesar Chavez,PL,UNIT,40A,Austin,78758,,,,Y,Y,Dem,,Y,Dem
1076658139,343,D,20130319,F,Smith,Ashley,L,7200,,Convict Hill,LN,STE,57,Del Valle,78617,,,,Y,Y,Dem,,Y,Rep
1032672982,343,D,20110825,F,Thomas,Jennifer,,1039,W,Guadalupe,DR,,,Round Rock,78665,,,Y,,Y,Dem,,Y,Rep
1031365637,344,D,20220821,F,Campbell,Kathleen,A,8600,N,Magnolia,CT,STE,8A,Leander,78645,,Y,Y,,Y,Dem,Y,Y,Dem
1079153880,345,A,20100416,F,Gonzalez,Linda,Marie,7600,,Bee Cave,TRL,,,Manor,78653,,,Y,,Y,Dem,Y,Y,
1038592188,345,A,20160106,M,Henderson,Miguel,Lee,1277,W,Gattis School,CIR,#,C3,Del Valle,78617,,,Y,Y,Y,Lib,,Y,Rep
1055832390,345,D,20240801,F,Hughes,Elizabeth,Marie,9696,,Spicewood Springs,WAY,,,Cedar Park,78613,,Y,,,Y,Lib,Y,,
1042425127,346,A,20100426,F,Alexander,Rosa,A,2994,E,William Cannon,WAY,APT,17A,Cedar Park,78613,,Y,Y,Y,,,Y,Y,
1037568665,346,B,20230428,M,Chen,David,J,2566,,Hillside,WAY,,,Del Valle,78617,,,,,,,,Y,Rep
1094601080,346,D,20151108,F,Harris,Rosa,,3400,E,Oltorf,DR,#,13A,Round Rock,78665,,,Y,,Y,Dem,Y,Y,Lib
1034957461,347,,20230107,F,Clark,Angela,Marie,7694,,Lamar,TRL,STE,28A,Austin,78745,,,,,Y,Rep,Y,,
1087949627,347,,20250712,F,Coleman,Barbara,Kay,9100,,Red River,WAY,APT,249,Del Valle,78617,,Y,,,Y,Lib,,Y,Rep
1014882750,347,A,20200719,M,Flores,Joseph,Ann,6859,S,Lamar,BLVD,,,Round Rock,78681,,Y,Y,,,,,Y,Dem
1065331466,347,A,20091202,M,Gomez,Michael,Grace,584,,San Jacinto,CT,,,Leander,78645,,,Y,,Y,Dem,,,
1070302991,347,,20110309,M,Jones,John,Paul,8374,N,Brodie,RD,APT,129,Pflugerville,78660,,Y,,Y,Y,,,,
1016514908,347,C,20140307,F,Kim,Betty,Lee,9500,E,Metric,DR,,,Manor,78653,,Y,Y,Y,,,Y,Y,Dem
1018580139,347,B,20211214,F,Sanchez,Rebecca,Dean,3908,N,Koenig,DR,,,Del Valle,78617,,,,,,,Y,,
1007643977,347,,20210212,F,Wilson,Karen,Lee,3100,S,Airport,WAY,UNIT,44,Pflugerville,78660,,Y,,,Y,Dem,Y,Y,Rep
1041373978,348,D,20191203,F,Anderson,Karen,R,9508,,Lamar,PKWY,,,Leander,78645,,Y,Y,Y,Y,Dem,,,
1062997598,348,C,20210728,M,Davis,Richard,Marie,3900,,Cameron,BLVD,,,Pflugerville,78660,,,Y,,Y,Rep,Y,,
1034773347,348,C,20211205,M,Gomez,Steven,Kay,3190,N,Speedway,PL,#,452,Round Rock,78681,,Y,,,Y,Dem,Y,Y,Lib
1057177039,348,B,20120904,F,Jackson,Stephanie,Jean,6900,,Airport,RD,,,Del Valle,78617,,,Y,,Y,,,Y,Dem
1090767232,348,B,20090323,M,Richardson,David,Ann,2700,N,Barton Springs,RD,,,Round Rock,78664,,Y,Y,,Y,Rep,,Y,Dem
1073624275,348,,20220201,F,Walker,Mary,M,2200,E,Sunset Valley,LN,,,Round Rock,78681,,,,,,,Y,,
1004015191,348,D,20190323,M,Williams,Michael,Kay,5407,,Guadalupe,AVE,,,Manor,78653,,,Y,Y,Y,Lib,Y,,
1013969947,349,C,20150504,F,Anderson,Mary,,5673,E,Cameron,PL,,,Leander,78645,,Y,Y,Y,Y,Dem,Y,,
1041246775,349,B,20141001,F,Cooper,Emily,Grace,9000,S,Nueces,AVE,#,159,Round Rock,78681,,,,Y,Y,Dem,Y,,
1059013426,349,D,20190901,M,Green,Omar,,6915,,McNeil,PL,,,Manor,78653,,,Y,Y,Y,Rep,Y,Y,Dem
1080651009,349,B,20180714,F,Peterson,Carmen,Ray,609,S,McNeil,RD,,,Del Valle,78617,,Y,Y,Y,Y,,Y,,
1062494327,349,D,20130109,F,Peterson,Lisa,Grace,3500,,Braker,PKWY,,,Austin,78727,,,,,,,Y,Y,Lib
1015896500,351,D,20201117,F,Miller,Lisa,Ray,1663,S,Duval,RD,,,Leander,78645,,,Y,Y,,,,Y,Dem
1011820557,351,D,20190910,F,Powell,Sarah,,5806,N,Escarpment,ST,,,Buda,78610,,Y,Y,Y,Y,Rep,,Y,
1096266704,352,B,20100724,M,Baker,Richard,Rose,6500,E,Anderson,DR,,,Del Valle,78617,,Y,Y,Y,,,Y,,
1028198744,352,C,20191021,M,Carter,David,E,1616,S,Sycamore,DR,,,Round Rock,78664,,,Y,Y,,,,Y,
1019138986,352,D,20180315,F,Walker,Karen,M,3626,,Lakeview,LN,,,Austin,78721,,,,Y,Y,Rep,,,
1036340945,352,,20160410,M,White,Robert,J,9800,S,Lakeview,ST,,,Manor,78653,,Y,Y,Y,,,Y,,
1037019330,353,D,20250212,M,Ramos,William,,4911,N,Balcones,LN,UNIT,37A,Leander,78645,,Y,,Y,,,,,
1089760822,353,B,20190317,F,Russell,Deborah,Rose,2400,,Brodie,PL,,,Manor,78653,,Y,Y,,,,Y,Y,Rep
1074702717,353,A,20120414,M,Sanders,David,Rose,7312,S,Congress,AVE,,,Leander,78641,,Y,Y,Y,Y,Rep,Y,,
1053861623,353,D,20141113,M,Tran,Andrew,,4486,,Cedar,AVE,,,Leander,78641,S,,Y,,Y,Lib,Y,Y,Rep
1006931862,354,A,20190110,M,Baker,Aaron,M,648,,Rio Grande,BLVD,,,Buda,78610,,Y,,Y,Y,,Y,Y,Lib
1096340800,354,,20121228,M,Griffin,Nathan,,8300,N,Spicewood Springs,RD,,,Pflugerville,78660,,Y,,Y,Y,Rep,Y,,
1093990334,354,,20110523,F,Lee,Isabella,,6474,,Sunset Valley,CIR,,,Cedar Park,78613,,Y,Y,Y,Y,Lib,Y,Y,Rep
1009512246,354,C,20160713,M,Mitchell,Anthony,Ann,7200,,Metric,RD,,,Buda,78610,,,,Y,Y,Dem,,,
1081723003,354,C,20240625,F,Rivera,Lisa,Marie,6500,E,Live Oak,BLVD,STE,418,Del Valle,78617,,,,,,,Y,Y,Lib
1053564821,354,B,20151123,M,Walker,Thomas,Paul,7700,,Rio Grande,DR,,,Pflugerville,78660,,Y,Y,,,,,Y,Lib
1021174860,354,A,20230617,F,Williams,Sofia,L,9949,E,Lamar,CIR,,,Austin,78741,,Y,,Y,,,Y,Y,Lib
1047307409,355,A,20240325,M,Jones,Donald,R,6200,S,Cesar Chavez,CIR,#,38B,Buda,78610,,,,Y,Y,Dem,,,
1033802136,355,B,20101106,F,Jones,Sandra,Paul,4456,N,Red River,BLVD,UNIT,13A,Round Rock,78681,,Y,Y,Y,,,Y,,
1072852700,355,,20190419,F,Moore,Elizabeth,Ann,9235,E,Hillside,ST,,,Austin,78702,,,Y,,,,Y,Y,Dem
1023936090,355,D,20111005,F,Young,Sofia,J,5642,N,Oltorf,RD,,,Austin,78758,,,,,Y,Dem,,Y,Dem
1061809333,356,C,20220505,F,Anderson,Sarah,Lee,7466,S,Guadalupe,RD,,,Buda,78610,,Y,,Y,Y,Rep,,,
1003648534,357,C,20241017,M,Bennett,Kevin,R,8900,,Cesar Chavez,DR,,,Buda,78610,,,,,Y,Dem,Y,,
1090283995,357,B,20151021,M,Gray,Juan,Dean,3485,E,Brodie,DR,APT,14A,Pflugerville,78660,,,,,,,,Y,Rep
1001755028,357,,20091201,M,Harris,Joshua,,2900,,Balcones,TRL,,,Round Rock,78681,,,,,Y,,Y,Y,Rep
1057378171,357,C,20110317,M,Miller,David,Ray,3409,,Riverside,AVE,,,Leander,78641,,,Y,Y,Y,Lib,,,
1052396637,357,,20110505,F,Price,Mary,R,4771,,Cesar Chavez,RD,,,Pflugerville,78660,,,Y,Y,Y,Rep,,,
1030760407,357,B,20080603,F,Rodriguez,Maria,J,200,,Ridgeline,DR,APT,B9,Austin,78756,,Y,,Y,Y,,Y,Y,Rep
1019650445,357,C,20180102,M,Taylor,Joshua,L,2300,S,Jollyville,CT,,,Leander,78645,,,,,Y,Rep,Y,,
1083067778,357,C,20220617,F,Thompson,Ana,Paul,1457,,William Cannon,DR,,,Round Rock,78664,,Y,Y,,Y,Dem,Y,,
1033290072,357,B,20230814,M,Young,Henry,,8500,,Braker,PL,,,Cedar Park,78613,,Y,Y,,Y,Dem,,Y,Dem
1067241958,358,C,20150626,M,Allen,Jose,A,9900,E,Brodie,CT,,,Buda,78610,,,,,,,,Y,
1086663543,358,A,20211209,M,Bennett,Sean,,2600,W,Duval,WAY,,,Pflugerville,78660,,Y,,Y,Y,,Y,,
1089952848,358,C,20210104,M,Harris,Anthony,Rose,641,E,Spicewood Springs,TRL,#,72,Round Rock,78681,,Y,Y,Y,Y,Lib,Y,Y,
1007273833,358,,20110817,M,Martinez,Patrick,Rose,617,,Speedway,CT,,,Del Valle,78617,,,Y,,,,,Y,
1035809804,358,,20250619,M,Sanchez,Adam,Ann,9904,,Koenig,PL,,,Round Rock,78665,,,,,Y,Dem,,,
1034561235,358,C,20140919,F,Sanders,Cynthia,R,6400,,Menchaca,ST,,,Round Rock,78665,,,,Y,Y,Rep,Y,,
1008270620,359,D,20080325,F,Allen,Priya,L,2400,,Palmer,AVE,#,5A,Manor,78653,,Y,,,,,Y,Y,
1010157418,359,D,20170802,M,Cox,Steven,A,1000,,Howard,PKWY,,,Buda,78610,,,,,,,Y,,
1098144123,359,,20210211,M,Johnson,Matthew,E,3164,N,William Cannon,WAY,,,Buda,78610,,,Y,Y,,,Y,Y,
1097213657,360,A,20100722,F,Cruz,Priya,Jean,9885,,Menchaca,LN,,,Austin,78705,,Y,,,,,,,
1041848289,360,,20160502,F,King,Betty,R,9970,N,Bee Cave,WAY,,,Austin,78702,,Y,,,,,Y,Y,Rep
1037899712,360,D,20221001,F,Patel,Sofia,Ray,7258,,Sunset Valley,CT,,,Pflugerville,78660,,,,,Y,Rep,Y,Y,Dem
1081598317,361,D,20240328,F,Barnes,Ashley,,2785,,Steck,ST,APT,C5,Round Rock,78664,,Y,Y,Y,Y,Dem,Y,Y,Rep
1079301356,361,C,20241208,M,Clark,Wei,Ann,2726,,Magnolia,CIR,,,Austin,78756,,,Y,,Y,Rep,Y,Y,Rep
1063184242,361,,20230514,M,Flores,David,R,1122,E,Lakeview,AVE,,,Manor,78653,,Y,Y,Y,,,Y,Y,Dem
1021387765,361,B,20231120,F,Hall,Rebecca,Grace,5100,,Congress,TRL,,,Buda,78610,,Y,Y,,Y,,Y,Y,Rep
1008492132,361,D,20130926,M,Long,Brian,Ann,3492,,Barton Springs,TRL,,,Cedar Park,78613,,Y,Y,Y,Y,Rep,Y,Y,Dem
1079796155,361,C,20080505,F,Martin,Deborah,M,3800,S,Creekside,BLVD,,,Round Rock,78681,,Y,Y,Y,,,Y,,
1041080738,361,B,20160117,M,Martin,Jose,Paul,6536,W,Magnolia,CT,,,Manor,78653,,Y,,Y,Y,Lib,,Y,Rep
1062641101,361,,20160824,M,Perez,Kevin,,7700,,Cedar,RD,,,Pflugerville,78660,,,,Y,,,Y,,
1094057312,361,D,20251019,F,Simmons,Betty,Lee,9579,N,Steck,AVE,APT,32A,Pflugerville,78660,,,Y,Y,Y,,,,
1008273918,361,B,20210603,F,Wood,Emily,L,9008,,Sunset Valley,DR,,,Buda,78610,,,,Y,,,,,
1033238502,362,D,20100216,M,Adams,Luis,Dean,500,,Brodie,BLVD,,,Leander,78645,,Y,Y,Y,,,,Y,Dem
1044724276,362,A,20110608,M,Allen,Patrick,E,3891,,Sycamore,AVE,,,Round Rock,78664,,Y,,Y,Y,Dem,Y,Y,Rep
1087369307,362,C,20220203,M,Bryant,Michael,L,5581,E,Gattis School,PKWY,APT,16A,Pflugerville,78660,,Y,,,,,,,
1012016499,362,B,20140515,F,Jackson,Mei,Ann,2300,N,Congress,ST,,,Del Valle,78617,,Y,Y,Y,,,Y,,
1090349458,364,C,20140101,M,Abbott,Ethan,Lee,4343,,Lakeview,BLVD,,,Round Rock,78665,,Y,,Y,Y,Rep,Y,Y,Rep
1005493449,364,,20101216,F,Clark,Betty,Rose,875,E,Maple,AVE,,,Round Rock,78665,,,,,,,,,
1058447619,364,A,20251005,F,Cruz,Isabella,,6400,,Ben White,AVE,STE,44,Austin,78701,,Y,,Y,Y,Dem,,,
1028968168,364,C,20111113,F,Nguyen,Ana,Dean,1500,,William Cannon,CIR,,,Buda,78610,,,Y,Y,,,Y,Y,Lib
1005120291,365,,20140717,F,Long,Sandra,Ray,5300,S,Lamar,RD,,,Pflugerville,78660,,Y,Y,Y,,,,Y,Rep
1014401825,365,C,20160809,F,Nelson,Cynthia,Ann,1800,,Parmer,AVE,,,Pflugerville,78660,,Y,,,,,Y,,
1042525360,365,B,20160827,M,Rivera,Aaron,Ann,4951,W,Slaughter,CT,,,Round Rock,78664,,,Y,Y,,,,Y,Rep
1079254279,365,B,20160822,F,Robinson,Laura,Dean,4499,E,Palmer,PL,,,Buda,78610,,,Y,,Y,Dem,,Y,Rep
1077996364,366,,20110124,M,Bailey,Aaron,Ann,5600,E,Braker,TRL,,,Round Rock,78665,,Y,Y,,Y,,Y,,
1090426801,366,C,20250924,M,Butler,Donald,R,891,W,Elm,ST,,,Manor,78653,,,,Y,,,,,
1067202933,366,B,20191003,M,Butler,Robert,Paul,1463,,Escarpment,CT,,,Austin,78751,,Y,Y,Y,,,Y,Y,Rep
1006019167,366,D,20200709,F,Long,Angela,,7400,,Cedar,AVE,UNIT,4A,Buda,78610,,,Y,Y,Y,Rep,,Y,
1046788987,366,A,20141023,M,Roberts,Luis,Rose,864,W,Lamar,DR,,,Leander,78641,,,,Y,Y,Lib,Y,,
1099183564,366,A,20220511,M,Walker,Michael,Kay,3742,,Cameron,RD,,,Manor,78653,,,Y,,Y,Lib,Y,Y,Rep
1061214956,367,,20200123,M,Abbott,Omar,E,512,E,Convict Hill,PL,,,Leander,78645,,Y,,,Y,Dem,,Y,
1000287318,367,B,20150615,M,Adams,Brian,A,7549,,Meadow,CIR,,,Buda,78610,,,,,Y,Rep,Y,,
1008519251,367,B,20160111,F,Barnes,Emily,Dean,3136,N,Parmer,CIR,,,Austin,78721,,Y,,Y,,,,Y,
1046684105,367,D,20210524,M,Henderson,Donald,R,8735,,Congress,RD,,,Austin,78741,,Y,Y,Y,Y,Lib,,,
1061449625,367,D,20221117,F,Lewis,Cynthia,A,5500,S,Balcones,PKWY,,,Buda,78610,,Y,Y,Y,Y,Rep,,Y,
1079224161,367,,20100428,F,Long,Stephanie,,3700,,McNeil,CIR,STE,D7,Buda,78610,,,,Y,,,Y,,
1086797317,368,D,20231128,F,Abbott,Margaret,,1500,,Ben White,PL,STE,230,Leander,78645,,Y,Y,,,,,,
1042999971,368,,20250512,F,Robinson,Sandra,,8800,N,Balcones,RD,,,Cedar Park,78613,,Y,Y,Y,Y,Lib,,,
1095025619,369,B,20220517,M,Adams,Jacob,R,3100,N,Manor,DR,,,Buda,78610,,,,Y,Y,Rep,,,
1070679263,369,D,20200502,F,Lopez,Laura,J,5154,N,Lamar,PL,STE,163,Pflugerville,78660,,,,Y,Y,Rep,Y,Y,Rep
1002301190,369,B,20091005,M,Moore,Thomas,,8204,W,Davis,PL,,,Austin,78756,,,Y,,Y,Lib,,,
1063843189,369,,20220719,M,Nguyen,Eric,Kay,4996,S,Lamar,RD,,,Round Rock,78664,,,Y,Y,Y,Rep,Y,Y,Rep
1048828034,370,C,20140618,M,Abbott,Henry,Dean,6900,N,Wells Branch,RD,,,Cedar Park,78613,,Y,,Y,,,,Y,Dem
1042911887,370,A,20160521,F,Diaz,Olivia,Ray,7214,,Burnet,BLVD,,,Round Rock,78681,,Y,,,,,,Y,
1058001016,370,B,20240726,M,Gray,Andrew,Grace,5900,,Davis,RD,,,Austin,78758,,Y,Y,Y,Y,Lib,,Y,Dem
1005848837,370,A,20111018,M,Hayes,Eric,Lee,1200,,Slaughter,TRL,,,Austin,78704,,Y,,Y,Y,Rep,,,
1072142396,370,A,20220917,M,Mitchell,Raymond,J,1946,E,Brodie,WAY,,,Austin,78717,,Y,,,,,,,
1018325346,370,B,20190703,F,Perez,Jessica,Marie,6331,,Anderson,ST,,,Round Rock,78665,,Y,,Y,,,Y,Y,
1093723316,370,A,20160123,F,Ross,Mei,J,1705,W,Cameron,CT,,,Leander,78645,,,Y,,Y,Lib,,,
1013109828,370,B,20150712,F,Walker,Nancy,R,3203,N,William Cannon,PKWY,UNIT,A6,Del Valle,78617,,,Y,Y,,,,,
1050434844,371,,20170310,M,Bryant,Carlos,E,2172,E,Maple,PL,,,Buda,78610,,,Y,Y,Y,Dem,Y,Y,Lib
1015185084,371,C,20161225,M,Carter,Miguel,Ann,7634,N,Lamar,DR,,,Manor,78653,,Y,Y,Y,Y,Dem,Y,,
1025634828,371,B,20240205,F,Coleman,Sofia,Dean,7429,S,Dessau,RD,#,25B,Manor,78653,,,,Y,Y,Dem,,Y,Rep
1058912918,371,,20121119,F,Henderson,Nancy,,3700,W,Far West,CT,,,Del Valle,78617,,Y,,,Y,Dem,,,
1099736206,371,,20150425,F,Mitchell,Rosa,,8000,,Elm,CT,,,Austin,78749,,Y,,Y,Y,Lib,Y,,
1040064604,371,,20091019,M,Powell,Paul,A,9490,,Slaughter,AVE,,,Pflugerville,78660,,,Y,,,,Y,Y,Rep
1090538925,371,C,20130801,M,Sanchez,Charles,Lee,5900,,Palmer,CIR,,,Leander,78645,,,,,Y,Lib,Y,Y,Dem
1086463027,371,B,20120119,M,Ward,Mark,R,6927,N,Parmer,RD,,,Austin,78722,,Y,Y,,Y,Rep,Y,,
1078719224,372,,20170122,M,Butler,James,Lee,4900,,Duval,DR,,,Leander,78641,,,,,Y,Dem,Y,Y,Rep
1087224995,372,C,20080820,F,Carter,Mary,Rose,5007,,Wells Branch,TRL,STE,E8,Round Rock,78681,,Y,,Y,Y,Dem,Y,Y,Dem
1098383636,372,B,20140722,F,Nguyen,Cynthia,Ray,9784,N,Pecan,PL,,,Leander,78641,,,,,,,,,
1038838624,372,D,20181207,M,Perez,Jose,Jean,1948,W,Riverside,RD,,,Leander,78641,,,,Y,,,Y,Y,Lib
1087446069,372,,20210707,M,Ward,Thomas,,2915,E,Burnet,CT,,,Manor,78653,,,,Y,Y,,,Y,
1019725925,372,D,20220517,F,White,Mary,Lee,7849,E,Balcones,PL,,,Round Rock,78681,,,Y,Y,Y,Lib,Y,,
1055935968,373,C,20100407,F,Baker,Stephanie,J,6300,,Brodie,PL,,,Buda,78610,,Y,Y,Y,,,,,
1048915109,373,C,20101122,F,Long,Sandra,,623,W,Oltorf,ST,,,Pflugerville,78660,,Y,,Y,,,Y,Y,
1041852991,373,D,20230410,F,Lopez,Carmen,Grace,6143,W,Howard,BLVD,,,Del Valle,78617,,,Y,Y,Y,Rep,,Y,Dem
1072277344,373,,20110224,F,Thomas,Stephanie,M,3155,,Oltorf,AVE,,,Leander,78645,,,,Y,,,Y,Y,Lib
1055392865,373,B,20110915,M,Watson,Adam,L,1231,W,Oak,BLVD,,,Del Valle,78617,,,Y,,,,,Y,Dem
1098728129,374,B,20240818,F,Walker,Carmen,M,6824,N,Duval,TRL,,,Austin,78751,,Y,,,Y,Rep,,,
1017531319,375,C,20190403,M,Chen,Mark,Grace,3223,,Howard,PL,,,Austin,78701,,Y,,Y,Y,Dem,Y,Y,Lib
1098136915,375,C,20130225,F,Moore,Stephanie,,3900,,Elm,PKWY,,,Buda,78610,,Y,,,Y,,Y,,
1039171853,375,B,20081119,F,Price,Amanda,Paul,7249,E,Congress,RD,,,Pflugerville,78660,,Y,,Y,,,Y,,
1089413696,375,D,20110824,M,Rivera,Henry,,7600,,Ben White,RD,,,Manor,78653,,Y,,,,,,Y,Dem
1095190829,376,D,20091102,F,Alexander,Rosa,Ann,1100,W,University,BLVD,,,Del Valle,78617,,Y,Y,,Y,Rep,,,
1062426713,376,A,20251224,M,Cooper,Samuel,Ray,5700,,Lakeview,RD,,,Leander,78641,,Y,Y,,Y,Rep,Y,,
1038371273,376,A,20140403,M,Gray,James,J,4379,E,Spicewood Springs,PKWY,,,Buda,78610,,Y,Y,,,,Y,,
1059038477,376,D,20190702,F,Gray,Nancy,Jean,5926,,Braker,PL,APT,D7,Cedar Park,78613,,Y,,,,,Y,,
1042883318,376,D,20110417,M,Sanders,Raymond,Dean,6881,,Airport,WAY,,,Cedar Park,78613,,Y,Y,Y,,,Y,,
1028894799,377,,20170404,M,Carter,Michael,Kay,5600,,Elm,CT,,,Cedar Park,78613,,,,,Y,Dem,,Y,Rep
1096161643,377,,20121021,M,Diaz,Brian,Marie,5500,E,Red River,LN,,,Buda,78610,,Y,Y,Y,,,Y,Y,Dem
1093548023,377,C,20080924,M,Gomez,Juan,E,174,,Braker,TRL,,,Buda,78610,,,,Y,,,,,
1020834365,377,B,20090611,M,Harris,Steven,,7600,W,Spicewood Springs,TRL,,,Manor,78653,,,,Y,Y,Lib,,Y,Dem
1073893726,377,A,20240510,M,Howard,Eric,,7823,,Speedway,CT,,,Leander,78641,,Y,,Y,Y,Rep,,Y,Rep
1069266637,378,B,20180619,M,Anderson,Thomas,E,5700,,McNeil,DR,,,Buda,78610,,Y,,Y,Y,Dem,,,
1086647776,378,,20100423,M,Baker,Adam,E,8700,,Pinewood,DR,UNIT,A10,Round Rock,78664,,Y,Y,,Y,Dem,,Y,
1039175986,378,D,20210921,M,Powell,David,Rose,3136,E,Lakeview,DR,,,Pflugerville,78660,,Y,,Y,,,Y,Y,Rep
1000112745,378,,20121001,F,Walker,Michelle,,7500,W,Metric,PL,#,119,Manor,78653,,,,Y,,,Y,Y,Rep
1091797118,378,B,20220411,F,Wood,Carmen,Dean,9628,N,Barton Springs,AVE,,,Round Rock,78664,,,Y,,,,,,
1006739192,379,,20091208,M,Patterson,Omar,Rose,3256,N,Parmer,DR,,,Leander,78641,,Y,Y,Y,,,,,
1094527590,379,C,20170501,F,Roberts,Fatima,Kay,7346,S,Meadow,PKWY,,,Del Valle,78617,,Y,,Y,Y,Rep,Y,,
1079451768,380,D,20170520,F,Coleman,Elizabeth,L,5400,,Jollyville,TRL,,,Cedar Park,78613,,Y,Y,Y,Y,Dem,Y,Y,Dem
1006684259,380,A,20211201,F,Mitchell,Linda,R,4476,S,Live Oak,ST,#,E11,Austin,78745,,,Y,Y,Y,Lib,Y,Y,Rep
1091221338,380,D,20100311,F,Okafor,Fatima,Marie,980,W,Anderson,CIR,,,Pflugerville,78660,,Y,,Y,Y,Rep,,Y,Rep
1022145571,380,B,20250510,M,Wood,Jose,J,200,N,William Cannon,CT,,,Austin,78702,,Y,Y,Y,,,Y,Y,Dem
1011163038,381,C,20121019,F,Hill,Karen,M,2472,,Duval,AVE,,,Cedar Park,78613,,Y,,Y,Y,Dem,Y,,
1006739365,381,C,20190114,F,Hughes,Ashley,Marie,5699,,Balcones,CT,,,Del Valle,78617,,Y,Y,Y,Y,Dem,Y,Y,
1095741125,381,A,20140214,F,Hughes,Hannah,Paul,8000,,Koenig,TRL,,,Austin,78702,,Y,Y,Y,,,Y,,
1085690374,381,,20230424,F,Mitchell,Ashley,J,9271,S,Palmer,WAY,,,Austin,78749,,Y,,Y,Y,Lib,,,
1004824995,381,D,20190713,M,Ramos,Jacob,R,3300,N,William Cannon,AVE,,,Del Valle,78617,,,Y,Y,,,,Y,Lib
1096920447,381,,20170206,F,Torres,Hannah,E,5500,E,Speedway,AVE,,,Manor,78653,,,,,Y,Rep,Y,,
1031380009,381,C,20130914,F,Wilson,Melissa,E,255,,Red River,PL,,,Austin,78705,,Y,Y,Y,Y,Rep,,Y,Rep
1005046292,382,B,20130523,M,Bryant,David,Lee,5600,W,Davis,RD,,,Leander,78641,,,,,,,,Y,Rep
1047379122,382,A,20100120,F,Nelson,Fatima,,2197,,Balcones,CT,,,Round Rock,78664,S,,,Y,,,Y,Y,Dem
1031303112,383,A,20100225,F,Bryant,Sofia,Paul,7300,,Ben White,TRL,,,Austin,78705,,Y,,Y,,,Y,Y,Rep
1078593470,383,B,20121117,F,Chen,Emily,,3766,W,Congress,WAY,APT,480,Buda,78610,,Y,Y,,,,Y,,
1056048847,383,,20160507,M,Howard,Charles,,7764,,Creekside,TRL,,,Manor,78653,,Y,,Y,,,,Y,Rep
1052993733,383,C,20120602,F,Perez,Elizabeth,L,882,E,Palmer,BLVD,,,Cedar Park,78613,,Y,,Y,,,Y,Y,Dem
1062988499,383,A,20160313,F,Rivera,Hannah,Grace,900,,Red River,PL,,,Pflugerville,78660,,,Y,,,,Y,Y,Rep
1038335713,383,A,20191017,M,Robinson,Daniel,Ann,5500,,Manor,PKWY,,,Leander,78645,,,Y,,Y,Lib,Y,Y,
1091097703,383,A,20250928,M,Taylor,Nathan,,8200,S,Rio Grande,TRL,,,Pflugerville,78660,,,Y,Y,Y,,Y,,
1030163894,383,B,20230826,F,Young,Sofia,Paul,4000,,Slaughter,DR,,,Buda,78610,,Y,,Y,,,,Y,Dem
1038200324,384,,20160706,F,Garcia,Rosa,Lee,2801,S,Parmer,AVE,STE,12A,Round Rock,78665,,,Y,Y,,,Y,,
1042999163,384,,20080525,M,Long,Jacob,R,1309,W,Ridgeline,WAY,,,Cedar Park,78613,,,Y,,Y,Dem,,,
1066313391,385,D,20080417,F,Barnes,Lisa,Jean,9000,E,Cesar Chavez,LN,,,Austin,78721,,,,,Y,Rep,Y,,
1036017540,385,,20090117,F,Taylor,Sofia,,8162,,Pinewood,PKWY,,,Buda,78610,,Y,Y,,,,Y,Y,Rep
1016357060,386,,20180208,M,Diaz,Wei,R,7900,N,Barton Springs,BLVD,#,C12,Buda,78610,,,,Y,,,,Y,Rep
1089923044,386,,20230320,M,Jackson,Joseph,J,6700,,Bee Cave,PL,UNIT,38B,Buda,78610,,Y,Y,Y,Y,Lib,Y,,
1035232458,386,B,20210907,F,Smith,Angela,Marie,7600,,Balcones,DR,#,217,Manor,78653,,Y,Y,Y,,,Y,Y,Lib
1020164492,386,D,20251204,F,Walker,Melissa,Grace,4793,W,Burnet,RD,,,Cedar Park,78613,,,Y,,,,,Y,Dem
1032919396,387,,20131015,F,Alexander,Margaret,A,6500,,Red River,DR,,,Austin,78749,,,,,,,Y,,
